"","x","y"
"28618",22.7158178808168,5
"28619",75.6933213444427,12
"28620",88.8460878981277,4
"28621",62.7551272045821,10
"28622",89.5759226288646,10
"28623",44.4721445441246,11
"28624",81.3476442592219,7
"28625",2.22262851893902,10
"28626",65.3880704427138,12
"28627",47.932536713779,10
"28628",16.7823089985177,11
"28629",42.2202182235196,6
"28630",87.7261114772409,11
"28631",68.4599027503282,7
"28632",46.521469252184,16
"28633",42.3347567673773,13
"28634",75.7560817524791,10
"28635",51.6052464023232,7
"28636",82.0170079357922,9
"28637",78.5259218886495,12
"28638",35.0935707334429,9
"28639",48.2416685204953,7
"28640",18.1667486904189,11
"28641",50.6883215159178,8
"28642",37.2382456203923,9
"28643",82.3633525986224,5
"28644",77.1004264242947,11
"28645",33.684455184266,10
"28646",21.2543132482097,8
"28647",48.3274029335007,9
"28648",81.8228832446039,6
"28649",6.00347307045013,6
"28650",54.9881540238857,15
"28651",4.82595653738827,10
"28652",28.2576877623796,10
"28653",32.0624309359118,13
"28654",78.6108083790168,11
"28655",81.4869252499193,8
"28656",90.8053578110412,8
"28657",50.1903803553432,10
"28658",35.2417196845636,9
"28659",89.3216416472569,12
"28660",94.525368604809,10
"28661",61.3090790109709,10
"28662",92.3747373744845,8
"28663",22.9177901521325,10
"28664",89.8878913372755,11
"28665",1.99560150504112,8
"28666",14.0765789663419,18
"28667",51.9213634543121,4
"28668",89.8668101755902,11
"28669",64.0523482812569,8
"28670",34.0617666952312,13
"28671",61.6604123963043,12
"28672",25.8919767104089,13
"28673",64.700663369149,17
"28674",34.5080918632448,9
"28675",65.4135072836652,7
"28676",24.7552649118006,10
"28677",74.1285066353157,9
"28678",88.9149138703942,12
"28679",24.6005297871307,12
"28680",57.7184107620269,9
"28681",80.2077604690567,9
"28682",64.0462634852156,7
"28683",71.231823018752,9
"28684",20.9191291825846,4
"28685",80.7900041341782,9
"28686",95.1229102909565,14
"28687",29.8181080026552,6
"28688",56.1060786247253,13
"28689",89.8513250751421,12
"28690",61.6946441819891,10
"28691",68.004467128776,10
"28692",98.4330065315589,18
"28693",64.3481086939573,15
"28694",10.2641550358385,14
"28695",20.2259199228138,9
"28696",55.8767916401848,6
"28697",18.6930335359648,10
"28698",92.5397615414113,12
"28699",33.3294889889657,14
"28700",23.7711493391544,5
"28701",76.836709305644,5
"28702",81.1731791356578,7
"28703",45.7469057058915,10
"28704",41.6296686744317,8
"28705",85.2738143876195,9
"28706",55.079832742922,12
"28707",33.185313269496,7
"28708",23.770960024558,13
"28709",17.237274791114,10
"28710",47.0711476868019,8
"28711",51.907953619957,15
"28712",58.788291271776,8
"28713",38.7782505247742,9
"28714",46.4678716147318,12
"28715",82.8319158637896,12
"28716",50.4594350699335,12
"28717",25.1151220872998,10
"28718",40.7911358401179,8
"28719",70.9175689611584,8
"28720",21.94083572831,9
"28721",92.4634905532002,9
"28722",88.6574746575207,8
"28723",25.2389378612861,10
"28724",44.566199160181,12
"28725",59.0845508035272,8
"28726",42.811055178754,17
"28727",27.8388046659529,2
"28728",50.1599851762876,6
"28729",27.779130754061,9
"28730",75.0418356619775,9
"28731",17.4526848364621,8
"28732",99.8873499920592,11
"28733",63.219925807789,9
"28734",40.5247762799263,12
"28735",88.1728463806212,11
"28736",9.25922885071486,14
"28737",41.8096380541101,10
"28738",61.300009326078,7
"28739",58.3054602844641,11
"28740",80.6226978078485,8
"28741",69.6213061455637,14
"28742",50.7146553136408,12
"28743",94.8705555405468,9
"28744",23.9581670612097,8
"28745",81.0161677654833,12
"28746",65.2161614736542,6
"28747",97.8994820266962,13
"28748",31.5427976194769,12
"28749",56.4633715199307,10
"28750",70.6867898348719,8
"28751",77.8981580166146,5
"28752",98.9897154970095,13
"28753",83.6309336358681,6
"28754",77.9011125210673,10
"28755",0.571828102692962,11
"28756",50.434815720655,9
"28757",97.7512948447838,11
"28758",83.8684755377471,11
"28759",10.9945762669668,13
"28760",69.3623216589913,11
"28761",58.0044885165989,9
"28762",77.1286223083735,8
"28763",81.4263738458976,13
"28764",63.9525009552017,4
"28765",19.0273574786261,11
"28766",20.8811601623893,17
"28767",89.8554653394967,10
"28768",50.424293614924,11
"28769",13.619891833514,10
"28770",18.0355039658025,13
"28771",15.9039901569486,7
"28772",76.3765167677775,13
"28773",92.9592955391854,14
"28774",89.4298006780446,11
"28775",75.5953283747658,6
"28776",41.0249787149951,10
"28777",86.5991233848035,14
"28778",33.0696735763922,9
"28779",15.6493248417974,10
"28780",0.272701540961862,7
"28781",17.4208191456273,10
"28782",42.7260188385844,12
"28783",29.1248409776017,10
"28784",62.9530544858426,8
"28785",50.9133809246123,10
"28786",62.6519807614386,5
"28787",10.5555302463472,6
"28788",8.1996810156852,7
"28789",1.41625860705972,12
"28790",10.78855402302,13
"28791",84.6919413888827,4
"28792",48.4057191293687,11
"28793",36.9144421303645,10
"28794",24.8977981507778,5
"28795",59.1071351896971,8
"28796",53.6633853567764,14
"28797",29.6462877653539,11
"28798",44.6025260258466,7
"28799",30.0210139015689,6
"28800",55.4135000566021,7
"28801",62.0086901122704,7
"28802",52.1235218504444,6
"28803",73.4502780251205,11
"28804",53.6580606829375,11
"28805",53.6361725535244,6
"28806",42.8076504031196,8
"28807",3.16031957045197,8
"28808",52.711434988305,12
"28809",98.4974700957537,8
"28810",62.6596147892997,7
"28811",83.7297668214887,7
"28812",11.4293053513393,12
"28813",57.4054726166651,9
"28814",68.6495030065998,9
"28815",9.57193281501532,12
"28816",7.47448019683361,13
"28817",27.5061263237149,6
"28818",88.8402401236817,8
"28819",54.841840476729,9
"28820",92.1961363404989,10
"28821",29.9087977735326,14
"28822",15.2043089503422,10
"28823",75.0049162190408,15
"28824",25.2899163402617,10
"28825",7.78227441478521,10
"28826",84.772144141607,9
"28827",54.1630491381511,9
"28828",46.6001876164228,14
"28829",94.3918607430533,6
"28830",29.8695167759433,9
"28831",29.6009727055207,13
"28832",24.3218707386404,8
"28833",16.3409642176703,8
"28834",52.5133942253888,12
"28835",24.8885025270283,10
"28836",62.7390766749159,8
"28837",96.2379171513021,14
"28838",77.4466938572004,11
"28839",90.9034539246932,10
"28840",97.9318556608632,10
"28841",86.3374803215265,13
"28842",65.6499024946243,6
"28843",26.5769310761243,13
"28844",38.5334381135181,8
"28845",79.6020534820855,12
"28846",53.5984021844342,7
"28847",5.55738150142133,7
"28848",94.5114287547767,9
"28849",11.4797404035926,9
"28850",55.8058776659891,12
"28851",18.6261127935722,12
"28852",93.1485375156626,5
"28853",86.2276040250435,8
"28854",10.0832667667419,5
"28855",50.8481531636789,13
"28856",32.4687057174742,9
"28857",72.4783048033714,4
"28858",69.1117668990046,7
"28859",82.9261249862611,10
"28860",48.612207127735,11
"28861",27.1606191061437,13
"28862",95.8269145339727,14
"28863",71.8870817450806,12
"28864",25.2236035885289,8
"28865",97.8894726140425,7
"28866",84.5513814827427,8
"28867",20.9537900518626,5
"28868",75.100326212123,9
"28869",79.1165104601532,7
"28870",11.6667356342077,8
"28871",72.4166267551482,10
"28872",79.9480987712741,12
"28873",86.3582354038954,17
"28874",87.0951230404899,6
"28875",46.4032581308857,10
"28876",76.1921574361622,11
"28877",89.7002991754562,11
"28878",66.0670563345775,6
"28879",11.3016229821369,12
"28880",82.4941470986232,18
"28881",10.1112885633484,6
"28882",37.4925925629213,10
"28883",21.2257136823609,11
"28884",22.7013230789453,10
"28885",13.4630035376176,4
"28886",28.1084743328393,9
"28887",48.4892513835803,10
"28888",95.6471314420924,11
"28889",14.4593071658164,8
"28890",86.6334040882066,10
"28891",42.071623285301,12
"28892",64.8866820614785,11
"28893",93.0309461895376,7
"28894",36.4051099400967,13
"28895",98.1569742783904,10
"28896",79.3056389084086,7
"28897",52.8375485213473,11
"28898",42.1246909303591,10
"28899",69.2395464051515,10
"28900",50.2278761472553,13
"28901",67.9842761484906,7
"28902",48.1487211538479,7
"28903",18.1428899988532,16
"28904",22.6760951103643,4
"28905",29.1499183513224,13
"28906",55.541218072176,6
"28907",56.5031106350943,12
"28908",20.2064956305549,12
"28909",2.33829845674336,10
"28910",23.2496963115409,8
"28911",70.2164871385321,6
"28912",32.5367409735918,10
"28913",46.1435216479003,9
"28914",77.6439554989338,6
"28915",27.6961681665853,12
"28916",73.0253627290949,12
"28917",44.2133463220671,7
"28918",29.2872231453657,8
"28919",31.6200928296894,9
"28920",7.749456143938,13
"28921",82.90851470083,7
"28922",9.99748075846583,6
"28923",29.9751312006265,8
"28924",70.4104946460575,13
"28925",7.90087401401252,8
"28926",47.8279273025692,6
"28927",67.3173525370657,14
"28928",11.1735424725339,4
"28929",22.7111095096916,14
"28930",53.391970647499,14
"28931",40.9834491787478,9
"28932",73.220130475238,9
"28933",10.2660025469959,15
"28934",71.8791096704081,10
"28935",72.4179386394098,9
"28936",67.0481061795726,5
"28937",39.3655437510461,9
"28938",95.6673636334017,12
"28939",31.1981191392988,13
"28940",14.0881076687947,8
"28941",1.52239608578384,14
"28942",73.1047203531489,11
"28943",80.2576034562662,10
"28944",11.567745404318,7
"28945",15.630835108459,10
"28946",92.03174225986,9
"28947",48.8342139869928,13
"28948",14.02408760041,10
"28949",24.5697454549372,6
"28950",65.8825593534857,9
"28951",41.2787490990013,11
"28952",70.0493553653359,9
"28953",88.9059382723644,13
"28954",43.4175047557801,9
"28955",24.1738002281636,12
"28956",80.6980870431289,11
"28957",86.1322422046214,10
"28958",85.3767910972238,7
"28959",31.1247632373124,12
"28960",17.2443745890632,13
"28961",67.9636441869661,6
"28962",4.11938442848623,12
"28963",95.6495253136382,12
"28964",40.9608646761626,20
"28965",51.6272454056889,12
"28966",46.819716016762,7
"28967",51.7174342414364,14
"28968",70.4712986247614,6
"28969",0.518357660621405,9
"28970",3.57794382143766,10
"28971",42.7577883005142,13
"28972",83.429851080291,7
"28973",47.8734071366489,7
"28974",22.1744105219841,10
"28975",65.9324582433328,11
"28976",87.7470665145665,2
"28977",98.7627528142184,9
"28978",46.729794004932,15
"28979",7.3482547653839,7
"28980",19.9415352893993,16
"28981",91.8659519637004,15
"28982",42.6756826927885,9
"28983",26.7153442371637,8
"28984",60.5436444282532,11
"28985",94.2768715322018,7
"28986",98.1970272259787,13
"28987",95.6128141377121,13
"28988",12.3819823609665,10
"28989",94.0766815328971,8
"28990",48.6347373574972,11
"28991",17.0138928340748,5
"28992",77.1412474103272,10
"28993",46.6344734653831,10
"28994",34.1139618540183,8
"28995",18.9553562551737,9
"28996",33.4765126463026,4
"28997",33.5929709486663,10
"28998",24.4987261248752,14
"28999",83.0425890861079,21
"29000",88.6066228849813,10
"29001",71.6111205285415,17
"29002",89.7568151121959,9
"29003",48.4986175317317,11
"29004",19.2554587032646,10
"29005",42.3722839914262,9
"29006",82.2691460838541,5
"29007",59.5733802532777,9
"29008",9.16209747083485,9
"29009",81.1903110705316,11
"29010",14.3143524415791,10
"29011",12.7968735294417,10
"29012",21.0096888476983,14
"29013",15.1597328716889,10
"29014",20.6580269848928,8
"29015",19.9043294880539,8
"29016",40.9417638089508,6
"29017",1.3712850632146,14
"29018",75.0242573674768,11
"29019",49.3716526776552,10
"29020",85.0304439663887,15
"29021",53.4656315809116,9
"29022",53.8519214373082,10
"29023",41.3888920331374,8
"29024",49.7148013208061,8
"29025",15.3084042482078,16
"29026",17.2186637297273,10
"29027",30.430683796294,6
"29028",96.5802107704803,14
"29029",6.45114830695093,16
"29030",10.7259233016521,13
"29031",51.5368312131613,18
"29032",57.2421839460731,11
"29033",89.004822075367,7
"29034",81.3662488711998,9
"29035",91.8203870067373,12
"29036",65.042641479522,7
"29037",82.1543824626133,10
"29038",7.06486103590578,7
"29039",76.8357547232881,6
"29040",47.7278486592695,11
"29041",95.4216041835025,14
"29042",90.4713360359892,14
"29043",57.616534922272,13
"29044",99.0064240060747,9
"29045",52.9885705793276,8
"29046",8.15594906453043,13
"29047",10.6727408943698,9
"29048",33.7508243974298,8
"29049",41.3954721298069,9
"29050",88.4243601001799,17
"29051",7.74363209493458,11
"29052",25.6411326117814,9
"29053",27.0833789370954,13
"29054",15.3822096996009,13
"29055",7.86294254940003,10
"29056",42.6991498330608,16
"29057",21.6327205300331,14
"29058",63.5217049857602,13
"29059",57.9919174313545,9
"29060",91.2117806263268,10
"29061",5.68591812625527,5
"29062",77.7251770254225,13
"29063",22.013976238668,11
"29064",27.6993207167834,4
"29065",78.2792517449707,12
"29066",57.872572587803,14
"29067",91.3522860268131,10
"29068",94.2589963087812,11
"29069",41.1703110206872,13
"29070",28.7447793176398,10
"29071",91.4125580806285,13
"29072",24.8711852589622,14
"29073",20.039373380132,12
"29074",29.7227707924321,10
"29075",76.7318551195785,12
"29076",87.7353654243052,10
"29077",84.8977884510532,12
"29078",65.263720578514,11
"29079",17.50882351771,11
"29080",47.9612521827221,8
"29081",88.6858846060932,10
"29082",80.8156073326245,6
"29083",36.2655048491433,8
"29084",34.5093522919342,13
"29085",7.72396107204258,7
"29086",31.9409650983289,11
"29087",14.2221717629582,13
"29088",96.9747038092464,11
"29089",55.5141562595963,15
"29090",74.4067734805867,11
"29091",13.1140009267256,11
"29092",87.5661351485178,9
"29093",28.3552215900272,11
"29094",48.2441564556211,12
"29095",20.1688493136317,10
"29096",9.53080472536385,10
"29097",4.9316426506266,8
"29098",7.08176912739873,5
"29099",96.4858419727534,11
"29100",5.59586740564555,11
"29101",9.06121933367103,10
"29102",96.9788681250066,10
"29103",5.83005931694061,13
"29104",35.2553040254861,12
"29105",99.0384953096509,10
"29106",2.5356522295624,9
"29107",61.9367624167353,8
"29108",36.4696135977283,8
"29109",72.8296802379191,13
"29110",0.880196038633585,10
"29111",42.9718248546124,12
"29112",40.9758034395054,9
"29113",55.4595683002844,6
"29114",16.5913781151175,7
"29115",79.5748487580568,7
"29116",74.5634952560067,11
"29117",24.6584771666676,9
"29118",21.457584365271,4
"29119",11.434453423135,11
"29120",63.4308962384239,9
"29121",40.8288806676865,12
"29122",46.7503135092556,11
"29123",46.4936064789072,7
"29124",79.246748611331,11
"29125",64.8785626981407,11
"29126",82.160136802122,13
"29127",18.587973038666,7
"29128",44.8049123166129,10
"29129",61.4175621652976,11
"29130",20.347282034345,3
"29131",14.328114874661,15
"29132",43.3963172836229,11
"29133",27.6850660564378,7
"29134",87.4530225293711,9
"29135",24.5295962085947,10
"29136",9.44833559915423,8
"29137",51.1270354501903,14
"29138",46.3566892780364,13
"29139",40.0889185722917,7
"29140",79.7318960074335,11
"29141",97.7736819302663,9
"29142",92.9923688294366,7
"29143",38.0533944815397,13
"29144",28.497675829567,13
"29145",43.3776309015229,10
"29146",62.6669322839007,13
"29147",64.2785811331123,10
"29148",38.8994717271999,9
"29149",71.7609656276181,16
"29150",54.5345962513238,4
"29151",30.9723105747253,10
"29152",22.3984966287389,13
"29153",61.812854395248,9
"29154",80.5020705331117,7
"29155",10.9061660477892,9
"29156",88.6058376170695,9
"29157",80.1725374534726,9
"29158",96.4924113824964,8
"29159",41.6525245411322,8
"29160",28.5460650688037,9
"29161",48.3667430002242,7
"29162",7.00187627226114,7
"29163",11.2620667088777,11
"29164",39.5583391189575,8
"29165",31.2911506043747,12
"29166",12.3259134124964,7
"29167",94.6325414348394,12
"29168",42.8895720280707,4
"29169",37.95947721228,11
"29170",78.7172982469201,8
"29171",72.7825085399672,14
"29172",65.1324650738388,9
"29173",63.9619668712839,9
"29174",49.1089687217027,12
"29175",85.9219962963834,7
"29176",90.58355120942,9
"29177",70.0471326243132,14
"29178",91.8431502534077,11
"29179",3.77773160580546,13
"29180",10.9068089863285,6
"29181",33.6877636611462,8
"29182",86.7696678964421,8
"29183",46.1107385111973,12
"29184",78.6784702679142,5
"29185",90.0443608639762,15
"29186",74.3418283760548,16
"29187",80.1540555199608,6
"29188",13.2856521522626,5
"29189",38.1161108147353,10
"29190",9.77796565275639,13
"29191",85.8655284857377,8
"29192",18.9874989679083,19
"29193",49.9438924482092,13
"29194",30.6926428340375,10
"29195",94.0071856370196,14
"29196",16.4150364464149,4
"29197",75.5457018502057,8
"29198",20.4077424947172,10
"29199",91.1176614230499,6
"29200",49.7225950937718,10
"29201",87.4856520444155,17
"29202",99.0007939049974,8
"29203",91.3576053222641,9
"29204",57.5028383173048,11
"29205",34.0554212685674,15
"29206",95.1912765856832,15
"29207",81.7110646283254,13
"29208",96.6547186952084,11
"29209",40.0413400726393,10
"29210",67.1097913524136,7
"29211",16.52614523191,10
"29212",89.1009762883186,10
"29213",18.7292055925354,9
"29214",96.8732710694894,13
"29215",84.5939862541854,8
"29216",57.4610185110942,9
"29217",4.83308392576873,14
"29218",31.9137741578743,12
"29219",6.52025912422687,10
"29220",27.5979927740991,12
"29221",46.9490486430004,5
"29222",26.9436700735241,9
"29223",45.2985293464735,8
"29224",46.1602554656565,5
"29225",84.4574201153591,18
"29226",57.4268931290135,10
"29227",16.0729049239308,11
"29228",50.2565787639469,11
"29229",88.3470038417727,7
"29230",49.2761896923184,12
"29231",8.66644645575434,8
"29232",8.9279469801113,9
"29233",50.6799074821174,10
"29234",90.8313871826977,8
"29235",40.4585595242679,10
"29236",90.7592579722404,12
"29237",92.8169567836449,7
"29238",45.8978179143742,12
"29239",93.5422488721088,8
"29240",50.4578325431794,9
"29241",26.3499886728823,8
"29242",88.7044210219756,11
"29243",67.1881197718903,11
"29244",46.5062744216993,8
"29245",39.9969833903015,10
"29246",53.6867024144158,11
"29247",10.7363078044727,13
"29248",23.7176776397973,16
"29249",69.851628690958,12
"29250",35.9718645457178,10
"29251",80.5708904052153,11
"29252",96.771028614603,13
"29253",26.412663096562,15
"29254",59.841687628068,14
"29255",18.7685624696314,15
"29256",11.9131633779034,16
"29257",75.9687025099993,14
"29258",9.96105340309441,8
"29259",95.305560156703,9
"29260",1.66745954193175,14
"29261",28.0633394373581,11
"29262",4.31618655566126,13
"29263",27.2108374862,11
"29264",39.5314412890002,12
"29265",43.1513888528571,6
"29266",38.0392619874328,11
"29267",54.1833714349195,10
"29268",28.8239353802055,2
"29269",40.6561036827043,9
"29270",47.0035782782361,10
"29271",35.5114441830665,17
"29272",2.67274426296353,10
"29273",72.6597467437387,13
"29274",72.8011286118999,12
"29275",84.3457353767008,6
"29276",15.4566778568551,10
"29277",48.9602300804108,8
"29278",80.0949512980878,11
"29279",50.8077402831987,11
"29280",15.5897562857717,11
"29281",43.8791629159823,3
"29282",23.719021701254,14
"29283",61.8909433949739,13
"29284",16.0269916057587,7
"29285",0.494311819784343,7
"29286",88.5900299530476,12
"29287",69.3298926809803,13
"29288",99.6014403644949,9
"29289",51.3485206989571,11
"29290",64.8096654331312,10
"29291",83.3540234714746,7
"29292",82.2639513527974,16
"29293",3.18045285530388,7
"29294",91.2946684285998,7
"29295",45.9460657788441,9
"29296",9.06552756205201,15
"29297",63.550126249902,6
"29298",58.9941203827038,6
"29299",73.9622862543911,10
"29300",22.5254841614515,10
"29301",65.1307862484828,7
"29302",96.8713814858347,8
"29303",95.1463864883408,12
"29304",5.99674966651946,10
"29305",63.3393667172641,13
"29306",11.1263625789434,8
"29307",62.6526878913864,10
"29308",35.8632104238495,9
"29309",20.5698129488155,10
"29310",51.0060891276225,16
"29311",38.1267314543948,11
"29312",64.1269572312012,13
"29313",16.716036805883,5
"29314",64.8689554072917,11
"29315",2.5631443830207,11
"29316",9.98136706184596,12
"29317",90.6356393825263,12
"29318",40.8429898088798,5
"29319",69.7424165904522,8
"29320",18.1820941157639,10
"29321",67.4573859199882,10
"29322",50.8407638873905,15
"29323",37.5939070945606,7
"29324",40.6057835556567,11
"29325",56.7264351528138,8
"29326",96.1722206091508,7
"29327",34.7201543394476,8
"29328",69.3281905725598,12
"29329",70.009014592506,6
"29330",55.5543832248077,9
"29331",35.7812257483602,15
"29332",32.3698740452528,13
"29333",26.5127369202673,11
"29334",53.6558852298185,11
"29335",78.2081874785945,12
"29336",15.7084396341816,11
"29337",19.9270990211517,9
"29338",45.6871669040993,8
"29339",40.0044500362128,12
"29340",82.2625915985554,8
"29341",28.1573202926666,6
"29342",2.13066260330379,9
"29343",77.5132923619822,9
"29344",2.49534081667662,10
"29345",4.04533722903579,9
"29346",62.1696589281783,9
"29347",97.1420628717169,12
"29348",90.5699919210747,5
"29349",2.47381925582886,9
"29350",59.0066676959395,4
"29351",62.2375477105379,17
"29352",96.3991562835872,10
"29353",22.1677111694589,10
"29354",37.4441918917,8
"29355",77.7401775820181,11
"29356",52.5815996108577,8
"29357",47.1269638976082,6
"29358",82.117328979075,7
"29359",78.3436006167904,8
"29360",31.316816364415,12
"29361",19.0668573370203,10
"29362",39.3403001362458,4
"29363",96.2917734170333,18
"29364",62.8476014127955,9
"29365",63.6106516001746,19
"29366",99.5672357734293,12
"29367",79.5511951204389,8
"29368",73.3295465819538,7
"29369",89.3017591210082,10
"29370",92.5450208364055,7
"29371",41.2435725796968,11
"29372",0.230860826559365,5
"29373",97.4044215166941,11
"29374",53.5639404086396,12
"29375",52.954512485303,11
"29376",2.86532321479172,11
"29377",64.503997284919,4
"29378",39.7441626293585,4
"29379",90.2403930667788,10
"29380",82.0127359824255,4
"29381",6.22894917614758,13
"29382",16.4172163233161,6
"29383",23.5903075197712,11
"29384",13.8235999736935,11
"29385",82.0524538867176,6
"29386",45.6167538184673,5
"29387",28.8371230475605,11
"29388",43.575272639282,13
"29389",83.7524371221662,10
"29390",8.87532422784716,9
"29391",20.8723141811788,15
"29392",3.55257019400597,11
"29393",34.9079077364877,7
"29394",81.283253710717,7
"29395",97.9390803957358,14
"29396",81.1857438180596,9
"29397",66.9828007463366,8
"29398",86.7172269616276,13
"29399",52.8865240747109,13
"29400",7.20330728217959,16
"29401",9.84765712637454,10
"29402",46.1309483041987,10
"29403",88.2678779307753,9
"29404",17.1476405812427,11
"29405",79.3117370223626,9
"29406",73.7669217167422,12
"29407",6.99651828035712,9
"29408",62.7602025168017,7
"29409",18.4240553062409,7
"29410",57.0694822818041,9
"29411",75.2698130439967,11
"29412",32.7264660270885,11
"29413",42.4453922780231,12
"29414",30.6859167525545,12
"29415",87.2108080657199,9
"29416",50.692453305237,11
"29417",66.8493937468156,12
"29418",15.5136870685965,5
"29419",95.0376489665359,11
"29420",0.24103403557092,6
"29421",81.4698525005952,11
"29422",91.8772877892479,10
"29423",36.0282102366909,13
"29424",55.0593455787748,9
"29425",29.2179360520095,14
"29426",79.9561205552891,11
"29427",17.527025914751,10
"29428",39.2271478660405,9
"29429",22.4743854254484,10
"29430",82.134698308073,8
"29431",78.9082456380129,10
"29432",27.7936201775447,11
"29433",9.81314657256007,11
"29434",34.6149789635092,7
"29435",28.7510271416977,6
"29436",95.9332292666659,11
"29437",93.6037538573146,8
"29438",10.2423188276589,11
"29439",88.1004441762343,4
"29440",80.4609737358987,12
"29441",29.2294365353882,10
"29442",82.492940989323,11
"29443",86.7540466133505,9
"29444",22.453130595386,7
"29445",21.1165653541684,9
"29446",17.3029373399913,10
"29447",48.1291045434773,14
"29448",8.63086015451699,6
"29449",70.5206010956317,11
"29450",4.54954958986491,8
"29451",77.5755724404007,6
"29452",59.5039756502956,14
"29453",99.8717244481668,10
"29454",55.8588843094185,9
"29455",65.4048329684883,8
"29456",50.543858949095,9
"29457",81.3827386591583,12
"29458",93.6631328891963,8
"29459",30.0602011149749,11
"29460",56.6245019901544,7
"29461",14.2578499391675,11
"29462",39.8241058690473,8
"29463",32.4853312922642,10
"29464",61.9926851242781,9
"29465",75.8071284042671,13
"29466",31.8043511826545,8
"29467",20.0647910125554,10
"29468",16.750479536131,10
"29469",86.01098889485,8
"29470",37.7277845982462,6
"29471",94.8578676674515,4
"29472",13.2452317979187,9
"29473",34.2602757038549,8
"29474",72.6525040110573,13
"29475",37.6351868035272,14
"29476",39.7858831100166,6
"29477",17.8677440388128,9
"29478",95.3610074706376,15
"29479",67.7175841992721,11
"29480",24.4905326515436,11
"29481",42.8933631395921,9
"29482",63.8305384665728,9
"29483",57.2845600545406,8
"29484",11.5995154948905,17
"29485",7.08593148738146,9
"29486",35.0148354191333,10
"29487",91.2895880406722,10
"29488",97.8680757340044,7
"29489",48.6067018704489,11
"29490",30.3135604830459,5
"29491",8.13925885595381,8
"29492",2.17723089735955,8
"29493",85.7227573171258,16
"29494",35.1997196208686,11
"29495",29.2825812706724,13
"29496",85.5632180348039,13
"29497",17.0903031947091,9
"29498",70.3006135765463,5
"29499",47.2993563627824,11
"29500",83.2046653144062,11
"29501",30.9063448337838,9
"29502",59.0022164164111,17
"29503",92.4336138414219,8
"29504",21.9327327329665,5
"29505",9.57250273786485,17
"29506",89.1444904031232,9
"29507",91.3682436337695,7
"29508",52.5810128776357,8
"29509",81.3977819634601,10
"29510",91.3506931858137,9
"29511",48.1522733578458,11
"29512",12.5031479401514,7
"29513",58.0070246011019,11
"29514",25.4113581962883,13
"29515",1.14520888309926,7
"29516",99.9056040775031,11
"29517",24.6204416267574,11
"29518",31.4523327164352,7
"29519",14.5711835706607,14
"29520",65.0959663325921,15
"29521",43.7704999931157,16
"29522",12.6119334017858,10
"29523",9.63169920723885,4
"29524",63.5598620167002,12
"29525",93.882763478905,12
"29526",30.6520351674408,8
"29527",87.0415599783882,13
"29528",47.1131772035733,9
"29529",66.2346134427935,14
"29530",53.1711312942207,5
"29531",35.7723436318338,7
"29532",34.0834438800812,9
"29533",74.4153428357095,13
"29534",68.8479417003691,14
"29535",27.5430579902604,13
"29536",78.6109640495852,6
"29537",51.5493060927838,6
"29538",73.7415145849809,8
"29539",53.7708103191108,13
"29540",24.6432918822393,15
"29541",37.1328593231738,8
"29542",32.8503600554541,8
"29543",5.27984509244561,8
"29544",36.8547986028716,12
"29545",9.11832698620856,8
"29546",13.6066876584664,12
"29547",11.2772154156119,10
"29548",19.5992896333337,10
"29549",92.2628006665036,14
"29550",76.4234678819776,14
"29551",32.258358085528,8
"29552",27.449769875966,12
"29553",87.2421113075688,9
"29554",38.5083028580993,15
"29555",26.4090278884396,11
"29556",29.5006575062871,10
"29557",23.6541780643165,9
"29558",72.9295451194048,9
"29559",56.9184637395665,11
"29560",5.18997306935489,8
"29561",19.8412369238213,8
"29562",36.4832566585392,8
"29563",47.0710657304153,7
"29564",52.9372168704867,6
"29565",74.6496131876484,9
"29566",87.0996522251517,10
"29567",23.7882873276249,7
"29568",57.2552244877443,8
"29569",0.150032178498805,13
"29570",50.3862259909511,9
"29571",12.9066281486303,5
"29572",86.1435561906546,11
"29573",73.1500647496432,11
"29574",97.5920000579208,8
"29575",19.239219930023,8
"29576",66.9741039164364,7
"29577",70.244121667929,9
"29578",18.554524704814,26
"29579",21.2605832144618,12
"29580",68.0439683608711,12
"29581",27.4168120231479,17
"29582",87.4990249052644,13
"29583",9.63037302717566,18
"29584",48.2244699494913,10
"29585",79.2580652283505,13
"29586",29.4049710500985,10
"29587",11.3190446980298,16
"29588",70.2562921447679,10
"29589",2.49525958206505,13
"29590",76.3487293152139,14
"29591",97.5415956461802,11
"29592",79.6604689443484,11
"29593",44.7427462553605,10
"29594",39.6710558561608,12
"29595",46.9092166982591,12
"29596",77.3694232339039,12
"29597",78.5943332128227,12
"29598",59.5019658096135,10
"29599",76.9782172515988,5
"29600",48.1935846153647,10
"29601",33.4009145619348,13
"29602",71.0212184116244,9
"29603",6.58807635772973,8
"29604",96.0350138833746,12
"29605",4.52471722383052,9
"29606",38.6600274592638,15
"29607",70.4345607198775,10
"29608",77.1795572945848,9
"29609",87.5205090269446,9
"29610",35.9190344810486,7
"29611",61.9596797041595,11
"29612",56.0306334868073,12
"29613",88.9184617204592,7
"29614",74.5434737298638,9
"29615",39.5708952331915,17
"29616",84.9590140860528,14
"29617",58.4078830899671,4
"29618",56.0851058689877,9
"29619",9.85069996677339,12
"29620",28.1058620195836,11
"29621",61.4209249615669,11
"29622",48.9157476928085,13
"29623",81.7958765663207,16
